"V1","V2","V3","V4","V5","V6","V7","V8","V9"
26.6406974587275,"x",431.62758294975,1013.25,"x",8,31,8,"x"
26.661101836394,"x",431.52043014427,1013.25,"x",8,32,8,"x"
26.6815062140605,"x",431.41267723523,1013.25,"x",8,33,8,"x"
26.701910591727,"x",431.3043262741,1013.25,"x",8,34,8,"x"
26.7223149693934,"x",431.19537932372,1013.25,"x",8,35,8,"x"
26.7427193470599,"x",431.08583845828,1013.25,"x",8,36,8,"x"
26.7631237247264,"x",430.97570576329,1013.25,"x",8,37,8,"x"
26.7835281023929,"x",430.86498333551,1013.25,"x",8,38,8,"x"
26.8039324800594,"x",430.75367328294,1013.25,"x",8,39,8,"x"
26.8243368577258,"x",430.64177772476,1013.25,"x",8,40,8,"x"
26.8447412353923,"x",430.5292987913,1013.25,"x",8,41,8,"x"
26.8651456130588,"x",430.416238624,1013.25,"x",8,42,8,"x"
26.8855499907253,"x",430.30259937536,1013.25,"x",8,43,8,"x"
26.9059543683918,"x",430.18838320891,1013.25,"x",8,44,8,"x"
26.9263587460582,"x",430.07359229916,1013.25,"x",8,45,8,"x"
26.9467631237247,"x",429.95822883156,1013.25,"x",8,46,8,"x"
26.9671675013912,"x",429.84229500247,1013.25,"x",8,47,8,"x"
26.9875718790577,"x",429.7257930191,1013.25,"x",8,48,8,"x"
27.0079762567242,"x",429.60872509947,1013.25,"x",8,49,8,"x"
27.0283806343907,"x",429.4910934724,1013.25,"x",8,50,8,"x"
27.0487850120571,"x",429.37290037743,1013.25,"x",8,51,8,"x"
27.0691893897236,"x",429.25414806477,1013.25,"x",8,52,8,"x"
27.0895937673901,"x",429.1348387953,1013.25,"x",8,53,8,"x"
27.1099981450566,"x",429.01497484049,1013.25,"x",8,54,8,"x"
27.1304025227231,"x",428.89455848239,1013.25,"x",8,55,8,"x"
27.1508069003895,"x",428.77359201355,1013.25,"x",8,56,8,"x"
27.171211278056,"x",428.65207773699,1013.25,"x",8,57,8,"x"
27.1916156557225,"x",428.53001796617,1013.25,"x",8,58,8,"x"
27.212020033389,"x",428.40741502493,1013.25,"x",8,59,8,"x"
27.2324244110555,"x",428.28427124746,1013.25,"x",9,0,8,"x"
27.2528287887219,"x",428.16058897824,1013.25,"x",9,1,8,"x"
27.2732331663884,"x",428.03637057199,1013.25,"x",9,2,8,"x"
27.2936375440549,"x",427.91161839367,1013.25,"x",9,3,8,"x"
27.3140419217214,"x",427.78633481836,1013.25,"x",9,4,8,"x"
27.3344462993879,"x",427.66052223129,1013.25,"x",9,5,8,"x"
27.3548506770544,"x",427.53418302775,1013.25,"x",9,6,8,"x"
27.3752550547208,"x",427.40731961305,1013.25,"x",9,7,8,"x"
27.3956594323873,"x",427.2799344025,1013.25,"x",9,8,8,"x"
27.4160638100538,"x",427.15202982132,1013.25,"x",9,9,8,"x"
27.4364681877203,"x",427.02360830463,1013.25,"x",9,10,8,"x"
27.4568725653868,"x",426.89467229739,1013.25,"x",9,11,8,"x"
27.4772769430532,"x",426.76522425435,1013.25,"x",9,12,8,"x"
27.4976813207197,"x",426.63526664003,1013.25,"x",9,13,8,"x"
27.5180856983862,"x",426.50480192863,1013.25,"x",9,14,8,"x"
27.5384900760527,"x",426.373832604,1013.25,"x",9,15,8,"x"
27.5588944537192,"x",426.24236115962,1013.25,"x",9,16,8,"x"
27.5792988313856,"x",426.11039009851,1013.25,"x",9,17,8,"x"
27.5997032090521,"x",425.97792193321,1013.25,"x",9,18,8,"x"
27.6201075867186,"x",425.84495918572,1013.25,"x",9,19,8,"x"
27.6405119643851,"x",425.71150438746,1013.25,"x",9,20,8,"x"
27.6609163420516,"x",425.57756007922,1013.25,"x",9,21,8,"x"
27.6813207197181,"x",425.44312881111,1013.25,"x",9,22,8,"x"
27.7017250973845,"x",425.3082131425,1013.25,"x",9,23,8,"x"
27.722129475051,"x",425.17281564199,1013.25,"x",9,24,8,"x"
27.7425338527175,"x",425.03693888736,1013.25,"x",9,25,8,"x"
27.762938230384,"x",424.9005854655,1013.25,"x",9,26,8,"x"
27.7833426080505,"x",424.76375797239,1013.25,"x",9,27,8,"x"
27.8037469857169,"x",424.62645901303,1013.25,"x",9,28,8,"x"
27.8241513633834,"x",424.48869120138,1013.25,"x",9,29,8,"x"
27.8445557410499,"x",424.35045716035,1013.25,"x",9,30,8,"x"
27.8649601187164,"x",424.21175952172,1013.25,"x",9,31,8,"x"
27.8853644963829,"x",424.07260092608,1013.25,"x",9,32,8,"x"
27.9057688740493,"x",423.93298402283,1013.25,"x",9,33,8,"x"
27.9261732517158,"x",423.79291147005,1013.25,"x",9,34,8,"x"
27.9465776293823,"x",423.65238593454,1013.25,"x",9,35,8,"x"
27.9669820070488,"x",423.5114100917,1013.25,"x",9,36,8,"x"
27.9873863847153,"x",423.3699866255,1013.25,"x",9,37,8,"x"
28.0077907623817,"x",423.22811822844,1013.25,"x",9,38,8,"x"
28.0281951400482,"x",423.08580760149,1013.25,"x",9,39,8,"x"
28.0485995177147,"x",422.94305745404,1013.25,"x",9,40,8,"x"
28.0690038953812,"x",422.79987050385,1013.25,"x",9,41,8,"x"
28.0894082730477,"x",422.65624947699,1013.25,"x",9,42,8,"x"
28.1098126507142,"x",422.5121971078,1013.25,"x",9,43,8,"x"
28.1302170283806,"x",422.36771613883,1013.25,"x",9,44,8,"x"
28.1506214060471,"x",422.22280932078,1013.25,"x",9,45,8,"x"
28.1710257837136,"x",422.07747941248,1013.25,"x",9,46,8,"x"
28.1914301613801,"x",421.9317291808,1013.25,"x",9,47,8,"x"
28.2118345390466,"x",421.7855614006,1013.25,"x",9,48,8,"x"
28.232238916713,"x",421.63897885472,1013.25,"x",9,49,8,"x"
28.2526432943795,"x",421.49198433387,1013.25,"x",9,50,8,"x"
28.273047672046,"x",421.34458063662,1013.25,"x",9,51,8,"x"
28.2934520497125,"x",421.19677056933,1013.25,"x",9,52,8,"x"
28.313856427379,"x",421.04855694607,1013.25,"x",9,53,8,"x"
28.3342608050454,"x",420.89994258864,1013.25,"x",9,54,8,"x"
28.3546651827119,"x",420.75093032642,1013.25,"x",9,55,8,"x"
28.3750695603784,"x",420.6015229964,1013.25,"x",9,56,8,"x"
28.3954739380449,"x",420.45172344308,1013.25,"x",9,57,8,"x"
28.4158783157114,"x",420.30153451843,1013.25,"x",9,58,8,"x"
28.4362826933779,"x",420.15095908182,1013.25,"x",9,59,8,"x"
28.4566870710443,"x",420,1013.25,"x",10,0,8,"x"
28.4770914487108,"x",419.84866014701,1013.25,"x",10,1,8,"x"
28.4974958263773,"x",419.69694240414,1013.25,"x",10,2,8,"x"
28.5179002040438,"x",419.54484965988,1013.25,"x",10,3,8,"x"
28.5383045817103,"x",419.39238480985,1013.25,"x",10,4,8,"x"
28.5587089593767,"x",419.23955075678,1013.25,"x",10,5,8,"x"
28.5791133370432,"x",419.08635041038,1013.25,"x",10,6,8,"x"
28.5995177147097,"x",418.93278668739,1013.25,"x",10,7,8,"x"
28.6199220923762,"x",418.77886251144,1013.25,"x",10,8,8,"x"
28.6403264700427,"x",418.624580813,1013.25,"x",10,9,8,"x"
28.6607308477091,"x",418.4699445294,1013.25,"x",10,10,8,"x"
28.6811352253756,"x",418.31495660468,1013.25,"x",10,11,8,"x"
28.7015396030421,"x",418.15961998958,1013.25,"x",10,12,8,"x"
28.7219439807086,"x",418.0039376415,1013.25,"x",10,13,8,"x"
28.7423483583751,"x",417.84791252439,1013.25,"x",10,14,8,"x"
28.7627527360416,"x",417.69154760876,1013.25,"x",10,15,8,"x"
28.783157113708,"x",417.53484587156,1013.25,"x",10,16,8,"x"
28.8035614913745,"x",417.37781029618,1013.25,"x",10,17,8,"x"
28.823965869041,"x",417.22044387233,1013.25,"x",10,18,8,"x"
28.8443702467075,"x",417.06274959606,1013.25,"x",10,19,8,"x"
28.864774624374,"x",416.90473046963,1013.25,"x",10,20,8,"x"
28.8851790020404,"x",416.7463895015,1013.25,"x",10,21,8,"x"
28.9055833797069,"x",416.58772970625,1013.25,"x",10,22,8,"x"
28.9259877573734,"x",416.42875410454,1013.25,"x",10,23,8,"x"
28.9463921350399,"x",416.26946572303,1013.25,"x",10,24,8,"x"
28.9667965127064,"x",416.10986759435,1013.25,"x",10,25,8,"x"
28.9872008903728,"x",415.94996275701,1013.25,"x",10,26,8,"x"
29.0076052680393,"x",415.78975425537,1013.25,"x",10,27,8,"x"
29.0280096457058,"x",415.62924513957,1013.25,"x",10,28,8,"x"
29.0484140233723,"x",415.46843846547,1013.25,"x",10,29,8,"x"
29.0688184010388,"x",415.3073372946,1013.25,"x",10,30,8,"x"
29.0892227787052,"x",415.1459446941,1013.25,"x",10,31,8,"x"
29.1096271563717,"x",414.98426373664,1013.25,"x",10,32,8,"x"
29.1300315340382,"x",414.82229750039,1013.25,"x",10,33,8,"x"
29.1504359117047,"x",414.66004906897,1013.25,"x",10,34,8,"x"
29.1708402893712,"x",414.49752153135,1013.25,"x",10,35,8,"x"
29.1912446670377,"x",414.33471798181,1013.25,"x",10,36,8,"x"
29.2116490447041,"x",414.17164151991,1013.25,"x",10,37,8,"x"
29.2320534223706,"x",414.00829525038,1013.25,"x",10,38,8,"x"
29.2524578000371,"x",413.8446822831,1013.25,"x",10,39,8,"x"
29.2728621777036,"x",413.68080573303,1013.25,"x",10,40,8,"x"
29.2932665553701,"x",413.51666872013,1013.25,"x",10,41,8,"x"
29.3136709330365,"x",413.35227436935,1013.25,"x",10,42,8,"x"
29.334075310703,"x",413.18762581051,1013.25,"x",10,43,8,"x"
29.3544796883695,"x",413.02272617829,1013.25,"x",10,44,8,"x"
29.374884066036,"x",412.85757861213,1013.25,"x",10,45,8,"x"
29.3952884437025,"x",412.6921862562,1013.25,"x",10,46,8,"x"
29.4156928213689,"x",412.52655225935,1013.25,"x",10,47,8,"x"
29.4360971990354,"x",412.360679775,1013.25,"x",10,48,8,"x"
29.4565015767019,"x",412.19457196112,1013.25,"x",10,49,8,"x"
29.4769059543684,"x",412.02823198017,1013.25,"x",10,50,8,"x"
29.4973103320349,"x",411.86166299902,1013.25,"x",10,51,8,"x"
29.5177147097014,"x",411.69486818891,1013.25,"x",10,52,8,"x"
29.5381190873678,"x",411.52785072536,1013.25,"x",10,53,8,"x"
29.5585234650343,"x",411.36061378816,1013.25,"x",10,54,8,"x"
29.5789278427008,"x",411.19316056124,1013.25,"x",10,55,8,"x"
29.5993322203673,"x",411.02549423268,1013.25,"x",10,56,8,"x"
29.6197365980338,"x",410.8576179946,1013.25,"x",10,57,8,"x"
29.6401409757002,"x",410.68953504313,1013.25,"x",10,58,8,"x"
29.6605453533667,"x",410.52124857832,1013.25,"x",10,59,8,"x"
29.6809497310332,"x",410.3527618041,1013.25,"x",11,0,8,"x"
29.7013541086997,"x",410.18407792822,1013.25,"x",11,1,8,"x"
29.7217584863662,"x",410.01520016218,1013.25,"x",11,2,8,"x"
29.7421628640327,"x",409.84613172116,1013.25,"x",11,3,8,"x"
29.7625672416991,"x",409.67687582399,1013.25,"x",11,4,8,"x"
29.7829716193656,"x",409.50743569305,1013.25,"x",11,5,8,"x"
29.8033759970321,"x",409.33781455424,1013.25,"x",11,6,8,"x"
29.8237803746986,"x",409.1680156369,1013.25,"x",11,7,8,"x"
29.8441847523651,"x",408.99804217375,1013.25,"x",11,8,8,"x"
29.8645891300315,"x",408.82789740086,1013.25,"x",11,9,8,"x"
29.884993507698,"x",408.65758455752,1013.25,"x",11,10,8,"x"
29.9053978853645,"x",408.48710688626,1013.25,"x",11,11,8,"x"
29.925802263031,"x",408.31646763271,1013.25,"x",11,12,8,"x"
29.9462066406975,"x",408.14567004561,1013.25,"x",11,13,8,"x"
29.9666110183639,"x",407.97471737669,1013.25,"x",11,14,8,"x"
29.9870153960304,"x",407.80361288065,1013.25,"x",11,15,8,"x"
30.0074197736969,"x",407.63235981506,1013.25,"x",11,16,8,"x"
30.0278241513634,"x",407.46096144035,1013.25,"x",11,17,8,"x"
30.0482285290299,"x",407.28942101969,1013.25,"x",11,18,8,"x"
30.0686329066963,"x",407.11774181895,1013.25,"x",11,19,8,"x"
30.0890372843628,"x",406.94592710668,1013.25,"x",11,20,8,"x"
30.1094416620293,"x",406.77398015396,1013.25,"x",11,21,8,"x"
30.1298460396958,"x",406.60190423443,1013.25,"x",11,22,8,"x"
30.1502504173623,"x",406.42970262415,1013.25,"x",11,23,8,"x"
30.1706547950288,"x",406.25737860161,1013.25,"x",11,24,8,"x"
30.1910591726952,"x",406.0849354476,1013.25,"x",11,25,8,"x"
30.2114635503617,"x",405.91237644518,1013.25,"x",11,26,8,"x"
30.2318679280282,"x",405.73970487965,1013.25,"x",11,27,8,"x"
30.2522723056947,"x",405.5669240384,1013.25,"x",11,28,8,"x"
30.2726766833612,"x",405.39403721095,1013.25,"x",11,29,8,"x"
30.2930810610276,"x",405.2210476888,1013.25,"x",11,30,8,"x"
30.3134854386941,"x",405.04795876543,1013.25,"x",11,31,8,"x"
30.3338898163606,"x",404.87477373621,1013.25,"x",11,32,8,"x"
30.3542941940271,"x",404.70149589831,1013.25,"x",11,33,8,"x"
30.3746985716936,"x",404.52812855072,1013.25,"x",11,34,8,"x"
30.39510294936,"x",404.35467499408,1013.25,"x",11,35,8,"x"
30.4155073270265,"x",404.18113853071,1013.25,"x",11,36,8,"x"
30.435911704693,"x",404.00752246448,1013.25,"x",11,37,8,"x"
30.4563160823595,"x",403.83383010081,1013.25,"x",11,38,8,"x"
30.476720460026,"x",403.66006474654,1013.25,"x",11,39,8,"x"
30.4971248376925,"x",403.48622970991,1013.25,"x",11,40,8,"x"
30.5175292153589,"x",403.31232830049,1013.25,"x",11,41,8,"x"
30.5379335930254,"x",403.13836382911,1013.25,"x",11,42,8,"x"
30.5583379706919,"x",402.96433960782,1013.25,"x",11,43,8,"x"
30.5787423483584,"x",402.79025894977,1013.25,"x",11,44,8,"x"
30.5991467260249,"x",402.61612516921,1013.25,"x",11,45,8,"x"
30.6195511036913,"x",402.44194158139,1013.25,"x",11,46,8,"x"
30.6399554813578,"x",402.26771150254,1013.25,"x",11,47,8,"x"
30.6603598590243,"x",402.09343824972,1013.25,"x",11,48,8,"x"
30.6807642366908,"x",401.91912514085,1013.25,"x",11,49,8,"x"
30.7011686143573,"x",401.74477549461,1013.25,"x",11,50,8,"x"
30.7215729920237,"x",401.57039263036,1013.25,"x",11,51,8,"x"
30.7419773696902,"x",401.3959798681,1013.25,"x",11,52,8,"x"
30.7623817473567,"x",401.22154052839,1013.25,"x",11,53,8,"x"
30.7827861250232,"x",401.04707793232,1013.25,"x",11,54,8,"x"
30.8031905026897,"x",400.87259540138,1013.25,"x",11,55,8,"x"
30.8235948803562,"x",400.69809625749,1013.25,"x",11,56,8,"x"
30.8439992580226,"x",400.52358382285,1013.25,"x",11,57,8,"x"
30.8644036356891,"x",400.34906141994,1013.25,"x",11,58,8,"x"
30.8848080133556,"x",400.17453237139,1013.25,"x",11,59,8,"x"
30.9052123910221,"x",400,1013.25,"x",12,0,8,"x"
30.9256167686886,"x",399.82546762861,1013.25,"x",12,1,8,"x"
30.946021146355,"x",399.65093858007,1013.25,"x",12,2,8,"x"
30.9664255240215,"x",399.47641617715,1013.25,"x",12,3,8,"x"
30.986829901688,"x",399.30190374251,1013.25,"x",12,4,8,"x"
31.0072342793545,"x",399.12740459862,1013.25,"x",12,5,8,"x"
31.027638657021,"x",398.95292206769,1013.25,"x",12,6,8,"x"
31.0480430346874,"x",398.77845947161,1013.25,"x",12,7,8,"x"
31.0684474123539,"x",398.6040201319,1013.25,"x",12,8,8,"x"
31.0888517900204,"x",398.42960736964,1013.25,"x",12,9,8,"x"
31.1092561676869,"x",398.25522450539,1013.25,"x",12,10,8,"x"
31.1296605453534,"x",398.08087485915,1013.25,"x",12,11,8,"x"
31.1500649230198,"x",397.90656175028,1013.25,"x",12,12,8,"x"
31.1704693006863,"x",397.73228849747,1013.25,"x",12,13,8,"x"
31.1908736783528,"x",397.55805841861,1013.25,"x",12,14,8,"x"
31.2112780560193,"x",397.38387483079,1013.25,"x",12,15,8,"x"
31.2316824336858,"x",397.20974105024,1013.25,"x",12,16,8,"x"
31.2520868113523,"x",397.03566039218,1013.25,"x",12,17,8,"x"
31.2724911890187,"x",396.86163617089,1013.25,"x",12,18,8,"x"
31.2928955666852,"x",396.68767169951,1013.25,"x",12,19,8,"x"
31.3132999443517,"x",396.51377029009,1013.25,"x",12,20,8,"x"
31.3337043220182,"x",396.33993525346,1013.25,"x",12,21,8,"x"
31.3541086996847,"x",396.16616989919,1013.25,"x",12,22,8,"x"
31.3745130773511,"x",395.99247753552,1013.25,"x",12,23,8,"x"
31.3949174550176,"x",395.81886146929,1013.25,"x",12,24,8,"x"
31.4153218326841,"x",395.64532500592,1013.25,"x",12,25,8,"x"
31.4357262103506,"x",395.47187144928,1013.25,"x",12,26,8,"x"
31.4561305880171,"x",395.29850410169,1013.25,"x",12,27,8,"x"
31.4765349656835,"x",395.12522626379,1013.25,"x",12,28,8,"x"
31.49693934335,"x",394.95204123457,1013.25,"x",12,29,8,"x"
31.5173437210165,"x",394.7789523112,1013.25,"x",12,30,8,"x"
31.537748098683,"x",394.60596278905,1013.25,"x",12,31,8,"x"
31.5581524763495,"x",394.4330759616,1013.25,"x",12,32,8,"x"
31.578556854016,"x",394.26029512035,1013.25,"x",12,33,8,"x"
31.5989612316824,"x",394.08762355482,1013.25,"x",12,34,8,"x"
31.6193656093489,"x",393.9150645524,1013.25,"x",12,35,8,"x"
31.6397699870154,"x",393.74262139839,1013.25,"x",12,36,8,"x"
31.6601743646819,"x",393.57029737585,1013.25,"x",12,37,8,"x"
31.6805787423484,"x",393.39809576557,1013.25,"x",12,38,8,"x"
31.7009831200148,"x",393.22601984604,1013.25,"x",12,39,8,"x"
31.7213874976813,"x",393.05407289332,1013.25,"x",12,40,8,"x"
31.7417918753478,"x",392.88225818105,1013.25,"x",12,41,8,"x"
31.7621962530143,"x",392.71057898031,1013.25,"x",12,42,8,"x"
31.7826006306808,"x",392.53903855965,1013.25,"x",12,43,8,"x"
31.8030050083472,"x",392.36764018494,1013.25,"x",12,44,8,"x"
31.8234093860137,"x",392.19638711935,1013.25,"x",12,45,8,"x"
31.8438137636802,"x",392.02528262331,1013.25,"x",12,46,8,"x"
31.8642181413467,"x",391.85432995439,1013.25,"x",12,47,8,"x"
31.8846225190132,"x",391.68353236729,1013.25,"x",12,48,8,"x"
31.9050268966797,"x",391.51289311374,1013.25,"x",12,49,8,"x"
31.9254312743461,"x",391.34241544248,1013.25,"x",12,50,8,"x"
31.9458356520126,"x",391.17210259914,1013.25,"x",12,51,8,"x"
31.9662400296791,"x",391.00195782625,1013.25,"x",12,52,8,"x"
31.9866444073456,"x",390.8319843631,1013.25,"x",12,53,8,"x"
32.0070487850121,"x",390.66218544576,1013.25,"x",12,54,8,"x"
32.0274531626785,"x",390.49256430695,1013.25,"x",12,55,8,"x"
32.047857540345,"x",390.32312417601,1013.25,"x",12,56,8,"x"
32.0682619180115,"x",390.15386827884,1013.25,"x",12,57,8,"x"
32.088666295678,"x",389.98479983782,1013.25,"x",12,58,8,"x"
32.1090706733445,"x",389.81592207178,1013.25,"x",12,59,8,"x"
32.1294750510109,"x",389.6472381959,1013.25,"x",13,0,8,"x"
32.1498794286774,"x",389.47875142168,1013.25,"x",13,1,8,"x"
32.1702838063439,"x",389.31046495687,1013.25,"x",13,2,8,"x"
32.1906881840104,"x",389.1423820054,1013.25,"x",13,3,8,"x"
32.2110925616769,"x",388.97450576732,1013.25,"x",13,4,8,"x"
32.2314969393434,"x",388.80683943876,1013.25,"x",13,5,8,"x"
32.2519013170098,"x",388.63938621184,1013.25,"x",13,6,8,"x"
32.2723056946763,"x",388.47214927464,1013.25,"x",13,7,8,"x"
32.2927100723428,"x",388.30513181109,1013.25,"x",13,8,8,"x"
32.3131144500093,"x",388.13833700098,1013.25,"x",13,9,8,"x"
32.3335188276758,"x",387.97176801983,1013.25,"x",13,10,8,"x"
32.3539232053422,"x",387.80542803888,1013.25,"x",13,11,8,"x"
32.3743275830087,"x",387.639320225,1013.25,"x",13,12,8,"x"
32.3947319606752,"x",387.47344774065,1013.25,"x",13,13,8,"x"
32.4151363383417,"x",387.3078137438,1013.25,"x",13,14,8,"x"
32.4355407160082,"x",387.14242138787,1013.25,"x",13,15,8,"x"
32.4559450936746,"x",386.97727382171,1013.25,"x",13,16,8,"x"
32.4763494713411,"x",386.81237418949,1013.25,"x",13,17,8,"x"
32.4967538490076,"x",386.64772563065,1013.25,"x",13,18,8,"x"
32.5171582266741,"x",386.48333127987,1013.25,"x",13,19,8,"x"
32.5375626043406,"x",386.31919426697,1013.25,"x",13,20,8,"x"
32.5579669820071,"x",386.1553177169,1013.25,"x",13,21,8,"x"
32.5783713596735,"x",385.99170474962,1013.25,"x",13,22,8,"x"
32.59877573734,"x",385.82835848009,1013.25,"x",13,23,8,"x"
32.6191801150065,"x",385.66528201819,1013.25,"x",13,24,8,"x"
32.639584492673,"x",385.50247846865,1013.25,"x",13,25,8,"x"
32.6599888703395,"x",385.33995093103,1013.25,"x",13,26,8,"x"
32.6803932480059,"x",385.17770249961,1013.25,"x",13,27,8,"x"
32.7007976256724,"x",385.01573626336,1013.25,"x",13,28,8,"x"
32.7212020033389,"x",384.8540553059,1013.25,"x",13,29,8,"x"
32.7416063810054,"x",384.6926627054,1013.25,"x",13,30,8,"x"
32.7620107586719,"x",384.53156153453,1013.25,"x",13,31,8,"x"
32.7824151363383,"x",384.37075486043,1013.25,"x",13,32,8,"x"
32.8028195140048,"x",384.21024574463,1013.25,"x",13,33,8,"x"
32.8232238916713,"x",384.05003724299,1013.25,"x",13,34,8,"x"
32.8436282693378,"x",383.89013240565,1013.25,"x",13,35,8,"x"
32.8640326470043,"x",383.73053427697,1013.25,"x",13,36,8,"x"
32.8844370246707,"x",383.57124589546,1013.25,"x",13,37,8,"x"
32.9048414023372,"x",383.41227029375,1013.25,"x",13,38,8,"x"
32.9252457800037,"x",383.2536104985,1013.25,"x",13,39,8,"x"
32.9456501576702,"x",383.09526953037,1013.25,"x",13,40,8,"x"
32.9660545353367,"x",382.93725040394,1013.25,"x",13,41,8,"x"
32.9864589130032,"x",382.77955612767,1013.25,"x",13,42,8,"x"
33.0068632906696,"x",382.62218970382,1013.25,"x",13,43,8,"x"
33.0272676683361,"x",382.46515412844,1013.25,"x",13,44,8,"x"
33.0476720460026,"x",382.30845239124,1013.25,"x",13,45,8,"x"
33.0680764236691,"x",382.15208747561,1013.25,"x",13,46,8,"x"
33.0884808013356,"x",381.9960623585,1013.25,"x",13,47,8,"x"
33.108885179002,"x",381.84038001042,1013.25,"x",13,48,8,"x"
33.1292895566685,"x",381.68504339532,1013.25,"x",13,49,8,"x"
33.149693934335,"x",381.5300554706,1013.25,"x",13,50,8,"x"
33.1700983120015,"x",381.375419187,1013.25,"x",13,51,8,"x"
33.190502689668,"x",381.22113748856,1013.25,"x",13,52,8,"x"
33.2109070673344,"x",381.06721331261,1013.25,"x",13,53,8,"x"
33.2313114450009,"x",380.91364958962,1013.25,"x",13,54,8,"x"
33.2517158226674,"x",380.76044924322,1013.25,"x",13,55,8,"x"
33.2721202003339,"x",380.60761519015,1013.25,"x",13,56,8,"x"
33.2925245780004,"x",380.45515034012,1013.25,"x",13,57,8,"x"
33.3129289556669,"x",380.30305759586,1013.25,"x",13,58,8,"x"
33.3333333333333,"x",380.15133985299,1013.25,"x",13,59,8,"x"
33.3333333333333,"x",380,1013.25,"x",14,0,8,"x"
33.3333333333333,"x",379.84904091818,1013.25,"x",14,1,8,"x"
33.3333333333333,"x",379.69846548157,1013.25,"x",14,2,8,"x"
33.3333333333333,"x",379.54827655692,1013.25,"x",14,3,8,"x"
33.3333333333333,"x",379.3984770036,1013.25,"x",14,4,8,"x"
33.3333333333333,"x",379.24906967358,1013.25,"x",14,5,8,"x"
33.3333333333333,"x",379.10005741136,1013.25,"x",14,6,8,"x"
33.3333333333333,"x",378.95144305393,1013.25,"x",14,7,8,"x"
33.3333333333333,"x",378.80322943067,1013.25,"x",14,8,8,"x"
33.3333333333333,"x",378.65541936338,1013.25,"x",14,9,8,"x"
33.3333333333333,"x",378.50801566613,1013.25,"x",14,10,8,"x"
33.3333333333333,"x",378.36102114528,1013.25,"x",14,11,8,"x"
33.3333333333333,"x",378.2144385994,1013.25,"x",14,12,8,"x"
33.3333333333333,"x",378.0682708192,1013.25,"x",14,13,8,"x"
33.3333333333333,"x",377.92252058752,1013.25,"x",14,14,8,"x"
33.3333333333333,"x",377.77719067922,1013.25,"x",14,15,8,"x"
33.3333333333333,"x",377.63228386117,1013.25,"x",14,16,8,"x"
33.3333333333333,"x",377.4878028922,1013.25,"x",14,17,8,"x"
33.3333333333333,"x",377.34375052301,1013.25,"x",14,18,8,"x"
33.3333333333333,"x",377.20012949615,1013.25,"x",14,19,8,"x"
33.3333333333333,"x",377.05694254596,1013.25,"x",14,20,8,"x"
33.3333333333333,"x",376.91419239851,1013.25,"x",14,21,8,"x"
33.3333333333333,"x",376.77188177156,1013.25,"x",14,22,8,"x"
33.3333333333333,"x",376.6300133745,1013.25,"x",14,23,8,"x"
33.3333333333333,"x",376.4885899083,1013.25,"x",14,24,8,"x"
33.3333333333333,"x",376.34761406546,1013.25,"x",14,25,8,"x"
33.3333333333333,"x",376.20708852995,1013.25,"x",14,26,8,"x"
33.3333333333333,"x",376.06701597717,1013.25,"x",14,27,8,"x"
33.3333333333333,"x",375.92739907392,1013.25,"x",14,28,8,"x"
33.3333333333333,"x",375.78824047828,1013.25,"x",14,29,8,"x"
33.3333333333333,"x",375.64954283965,1013.25,"x",14,30,8,"x"
33.3333333333333,"x",375.51130879862,1013.25,"x",14,31,8,"x"
33.3333333333333,"x",375.37354098697,1013.25,"x",14,32,8,"x"
33.3333333333333,"x",375.23624202761,1013.25,"x",14,33,8,"x"
33.3333333333333,"x",375.0994145345,1013.25,"x",14,34,8,"x"
33.3333333333333,"x",374.96306111264,1013.25,"x",14,35,8,"x"
33.3333333333333,"x",374.82718435801,1013.25,"x",14,36,8,"x"
33.3333333333333,"x",374.6917868575,1013.25,"x",14,37,8,"x"
33.3333333333333,"x",374.55687118889,1013.25,"x",14,38,8,"x"
33.3333333333333,"x",374.42243992078,1013.25,"x",14,39,8,"x"
33.3333333333333,"x",374.28849561254,1013.25,"x",14,40,8,"x"
33.3333333333333,"x",374.15504081428,1013.25,"x",14,41,8,"x"
33.3333333333333,"x",374.02207806679,1013.25,"x",14,42,8,"x"
33.3333333333333,"x",373.88960990149,1013.25,"x",14,43,8,"x"
33.3333333333333,"x",373.75763884038,1013.25,"x",14,44,8,"x"
33.3333333333333,"x",373.626167396,1013.25,"x",14,45,8,"x"
33.3333333333333,"x",373.49519807137,1013.25,"x",14,46,8,"x"
33.3333333333333,"x",373.36473335997,1013.25,"x",14,47,8,"x"
33.3333333333333,"x",373.23477574565,1013.25,"x",14,48,8,"x"
33.3333333333333,"x",373.10532770261,1013.25,"x",14,49,8,"x"
33.3333333333333,"x",372.97639169537,1013.25,"x",14,50,8,"x"
33.3333333333333,"x",372.84797017868,1013.25,"x",14,51,8,"x"
33.3333333333333,"x",372.7200655975,1013.25,"x",14,52,8,"x"
33.3333333333333,"x",372.59268038695,1013.25,"x",14,53,8,"x"
33.3333333333333,"x",372.46581697225,1013.25,"x",14,54,8,"x"
33.3333333333333,"x",372.33947776871,1013.25,"x",14,55,8,"x"
33.3333333333333,"x",372.21366518164,1013.25,"x",14,56,8,"x"
33.3333333333333,"x",372.08838160633,1013.25,"x",14,57,8,"x"
33.3333333333333,"x",371.96362942801,1013.25,"x",14,58,8,"x"
33.3333333333333,"x",371.83941102176,1013.25,"x",14,59,8,"x"
